
---------- Begin Simulation Statistics ----------
simSeconds                                   0.231142                       # Number of seconds simulated (Second)
simTicks                                 231142234000                       # Number of ticks simulated (Tick)
finalTick                                231142234000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4597.43                       # Real time elapsed on the host (Second)
hostTickRate                                 50276394                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2266452                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000001                       # Number of instructions simulated (Count)
simOps                                     1132163591                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   217513                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     246260                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        462284469                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.462284                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.163170                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1237755328                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1939                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1196999300                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3053                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            105593629                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         283567765                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  87                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           462185235                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.589869                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.917517                       # Number of insts issued each cycle (Count)
system.cpu.icache.overallHits::total        173410422                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        10975                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           10975                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        10975                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          10975                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    238717000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    238717000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    238717000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    238717000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    173421397                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     173421397                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    173421397                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    173421397                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000063                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000063                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000063                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000063                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 21750.979499                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 21750.979499                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 21750.979499                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 21750.979499                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         1113                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           21                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs             53                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst         1521                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total          1521                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         1521                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         1521                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         9454                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         9454                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         9454                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         9454                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    195495000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    195495000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    195495000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    195495000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000055                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000055                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000055                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000055                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 20678.548762                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 20678.548762                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 20678.548762                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 20678.548762                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   8943                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    173410422                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       173410422                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        10975                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         10975                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    238717000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    238717000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    173421397                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    173421397                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000063                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000063                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 21750.979499                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 21750.979499                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst         1521                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         1521                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         9454                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         9454                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    195495000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    195495000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000055                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000055                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 20678.548762                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 20678.548762                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 231142234000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           507.735504                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            173419876                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               9454                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           18343.545166                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               81500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   507.735504                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.991671                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.991671                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          508                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::2            6                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3            2                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          500                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.992188                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          346852248                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         346852248                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 231142234000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   2940812                       # Number of cycles IEW is squashing (Cycle)
