
---------- Begin Simulation Statistics ----------
simSeconds                                   0.295146                       # Number of seconds simulated (Second)
simTicks                                 295145979500                       # Number of ticks simulated (Tick)
finalTick                                295145979500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  11838.78                       # Real time elapsed on the host (Second)
hostTickRate                                 24930432                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2264408                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000001                       # Number of instructions simulated (Count)
simOps                                     1132163591                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    84468                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      95632                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        590291960                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.590292                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.694077                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1516242824                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1978                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1353007027                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1065878                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            384081164                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         937507685                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 126                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           590036240                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.293091                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.006307                       # Number of insts issued each cycle (Count)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 12061.390625                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 12061.390625                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 12061.390625                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 12061.390625                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                1013498                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    224580373                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       224580373                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst      1038741                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total       1038741                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst  13406065499                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total  13406065499                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    225619114                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    225619114                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.004604                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.004604                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 12906.071387                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 12906.071387                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst        20825                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total        20825                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst      1017916                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total      1017916                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst  12277482499                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total  12277482499                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.004512                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.004512                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 12061.390625                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 12061.390625                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 295145979500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           505.298401                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            225598289                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs            1017916                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             221.627609                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               81500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   505.298401                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.986911                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.986911                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          505                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0            5                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1            4                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2            3                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          493                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.986328                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          452256144                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         452256144                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 295145979500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   9806474                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   43521379                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  1664862                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             1516244802                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               825272                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                341647939                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               194566285                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  1547                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     26515                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  1619136                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          33117                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        2955289                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      8967182                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts             11922471                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1303401328                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1299432103                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 782441494                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                1367143968                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.201338                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.572318                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                    36479023                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                92664822                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses              1573068                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               33117                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               46020367                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads             22288800                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    101                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          248983107                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.712819                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             6.349150                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              243115461     97.64%     97.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19              3563091      1.43%     99.07% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29              1953473      0.78%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                24732      0.01%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
